Domain	Phylum	Class	Order	Family	Genus
2238	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces
2239	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia
2240	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera
2241	Eukaryota	Mucoromycota	Unknown	Unknown	Unknown	Bifiguratus
2242	Eukaryota	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Xanthophyllomyces
2243	Eukaryota	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
2244	Eukaryota	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium
2245	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	Naematelia
2246	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon
2247	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Tsuchiyaea
2248	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia
2249	Eukaryota	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
2250	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Ascosphaeraceae	Ascosphaera
2251	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon
2252	Eukaryota	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia
2253	Eukaryota	Basidiomycota	Tremellomycetes	Holtermanniales	Unknown	Holtermannia
2254	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella
2255	Eukaryota	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium
2256	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Drechslerella
2257	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces
2258	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ceratocystiopsis
2259	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Onygena
2260	Eukaryota	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium
2261	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Ophidiomyces
2262	Eukaryota	Mucoromycota	Unknown	Umbelopsidales	Umbelopsidaceae	Umbelopsis
2263	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Baudoinia
2264	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Xeromyces
2265	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita
2266	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Cronartiaceae	Cronartium
2267	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
2268	Eukaryota	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma
2269	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Uncinocarpus
2270	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija
2271	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Microsporum
2272	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia
2273	Eukaryota	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Anthracocystis
2274	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Chalaropsis
2275	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis
2276	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella
2277	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum
2278	Eukaryota	Ascomycota	Xylonomycetes	Xylonomycetales	Unknown	Symbiotaphrina
2279	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
2280	Eukaryota	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces
2281	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus
2282	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Entomophthora
2283	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Unknown	Batrachochytrium
2284	Eukaryota	Ascomycota	Dothideomycetes	Unknown	Unknown	Cryomyces
2285	Eukaryota	Ascomycota	Xylonomycetes	Xylonomycetales	Xylonomycetaceae	Xylona
2286	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Alloascoideaceae	Alloascoidea
2287	Eukaryota	Zoopagomycota	Unknown	Harpellales	Legeriomycetaceae	Capniomyces
2288	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Monascus
2289	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Leptoxyphium
2290	Eukaryota	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
2291	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
2292	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Huntiella
2293	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps
2294	Eukaryota	Ascomycota	Leotiomycetes	Unknown	Pseudeurotiaceae	Pseudogymnoascus
2295	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia
2296	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Raffaelea
2297	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
2298	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicilliopsis
2299	Eukaryota	Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus
2300	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Unknown	Homolaphlyctis
2301	Eukaryota	Zoopagomycota	Unknown	Kickxellales	Kickxellaceae	Linderina
2302	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Grosmannia
2303	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala
2304	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella
2305	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Leptographium
2306	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia
2307	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora
2308	Eukaryota	Ascomycota	Dothideomycetes	Unknown	Unknown	Acidomyces
2309	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium
2310	Eukaryota	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina
2311	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Unknown	Coccidioides
2312	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Escovopsis
2313	Eukaryota	Mucoromycota	Unknown	Mucorales	Cunninghamellaceae	Hesseltinella
2314	Eukaryota	Mucoromycota	Unknown	Mucorales	Lichtheimiaceae	Rhizomucor
2315	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Byssoonygena
2316	Eukaryota	Ascomycota	Eurotiomycetes	Phaeomoniellales	Unknown	Phaeomoniella
2317	Eukaryota	Basidiomycota	Exobasidiomycetes	Golubeviales	Golubeviaceae	Golubevia
2318	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia
2319	Eukaryota	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia
2320	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora
2321	Eukaryota	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium
2322	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae	Heterobasidion
2323	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis
2324	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Rasamsonia
2325	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium
2326	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Lecanosticta
2327	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Torrubiella
2328	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Unknown	Acremonium
2329	Eukaryota	Ascomycota	Dothideomycetes	Unknown	Unknown	Coniosporium
2330	Eukaryota	Zoopagomycota	Unknown	Harpellales	Legeriomycetaceae	Zancudomyces
2331	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora
2332	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria
2333	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Hypocrella
2334	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps
2335	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys
2336	Eukaryota	Mucoromycota	Unknown	Mucorales	Choanephoraceae	Choanephora
2337	Eukaryota	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera
2338	Eukaryota	Mucoromycota	Unknown	Mucorales	Mucoraceae	Cokeromyces
2339	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Sphaerulina
2340	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Atkinsonella
2341	Eukaryota	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Dacryopinax
2342	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria
2343	Eukaryota	Mucoromycota	Unknown	Mucorales	Syncephalastraceae	Syncephalastrum
2344	Eukaryota	Mucoromycota	Unknown	Mucorales	Lichtheimiaceae	Thermomucor
2345	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Emmonsia
2346	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Unknown	Paracoccidioides
2347	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Dothistroma
2348	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis
2349	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Balansia
2350	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
2351	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Boletinellaceae	Phlebopus
2352	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora
2353	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Amauroascus
2354	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium
2355	Eukaryota	Mucoromycota	Unknown	Mucorales	Cunninghamellaceae	Absidia
2356	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Moelleriella
2357	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta
2358	Eukaryota	Mucoromycota	Unknown	Mucorales	Cunninghamellaceae	Cunninghamella
2359	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris
2360	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum
2361	Eukaryota	Ascomycota	Sordariomycetes	Unknown	Unknown	Albophoma
2362	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium
2363	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia
2364	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phellinus
2365	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Sanghuangporus
2366	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Thermoascus
2367	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
2368	Eukaryota	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Verruconis
2369	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma
2370	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Shiraia
2371	Eukaryota	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Basidioascus
2372	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Unknown	Taiwanofungus
2373	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps
2374	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces
2375	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Epichloe
2376	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Unknown	Chrysosporium
2377	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix
2378	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Unknown	Sarocladium
2379	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Emergomyces
2380	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Endoconidiophora
2381	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella
2382	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora
2383	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Daedalea
2384	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Pycnoporus
2385	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Drechmeria
2386	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
2387	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia
2388	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Histoplasma
2389	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Chlorociboriaceae	Chlorociboria
2390	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis
2391	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum
2392	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Davidsoniella
2393	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea
2394	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Isaria
2395	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Basipetospora
2396	Eukaryota	Mucoromycota	Unknown	Mucorales	Lichtheimiaceae	Lichtheimia
2397	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
2398	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria
2399	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Fistulinaceae	Fistulina
2400	Eukaryota	Ascomycota	Dothideomycetes	Unknown	Unknown	Phaeocryptopus
2401	Eukaryota	Mucoromycota	Unknown	Mucorales	Mucoraceae	Mucor
2402	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora
2403	Eukaryota	Mucoromycota	Unknown	Mucorales	Mucoraceae	Actinomucor
2404	Eukaryota	Basidiomycota	Agaricomycetes	Corticiales	Punctulariaceae	Punctularia
2405	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Ascocoryne
2406	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Graphilbum
2407	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lignosus
2408	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus
2409	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys
2410	Eukaryota	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis
2411	Eukaryota	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Gyalolechia
2412	Eukaryota	Basidiomycota	Agaricomycetes	Amylocorticiales	Amylocorticiaceae	Plicaturopsis
2413	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Helminthosporium
2414	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta
2415	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Paecilomyces
2416	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora
2417	Eukaryota	Mucoromycota	Unknown	Mucorales	Cunninghamellaceae	Gongronella
2418	Eukaryota	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Umbilicaria
2419	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia
2420	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia
2421	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum
2422	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
2423	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella
2424	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Periglandula
2425	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
2426	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta
2427	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Gondwanamycetaceae	Knoxdaviesia
2428	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Flammulina
2429	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora
2430	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella
2431	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Daldinia
2432	Eukaryota	Mucoromycota	Unknown	Mucorales	Mucoraceae	Apophysomyces
2433	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora
2434	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon
2435	Eukaryota	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces
2436	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus
2437	Eukaryota	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia
2438	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Unknown	Madurella
2439	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Dentipellis
2440	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia
2441	Eukaryota	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia
2442	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
2443	Eukaryota	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Endocarpon
2444	Eukaryota	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum
2445	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora
2446	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Lomentospora
2447	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon
2448	Eukaryota	Mucoromycota	Unknown	Mucorales	Rhizopodaceae	Rhizopus
2449	Eukaryota	Mucoromycota	Unknown	Mortierellales	Mortierellaceae	Mortierella
2450	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus
2451	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Hebeloma
2452	Eukaryota	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterium
2453	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Hydnomerulius
2454	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia
2455	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria
2456	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria
2457	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum
2458	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium
2459	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma
2460	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces
2461	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium
2462	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	Gelatoporia
2463	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete
2464	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma
2465	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Grifolaceae	Grifola
2466	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Unknown	Ustilaginoidea
2467	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Glarea
2468	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylellina
2469	Eukaryota	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthe
2470	Eukaryota	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthiopsis
2471	Eukaryota	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron
2472	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium
2473	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Conidiobolus
2474	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis
2475	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys
2476	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia
2477	Eukaryota	Ascomycota	Dothideomycetes	Unknown	Gloniaceae	Glonium
2478	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Ciborinia
2479	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Myriosclerotinia
2480	Eukaryota	Mucoromycota	Unknown	Mucorales	Saksenaeaceae	Saksenaea
2481	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria
2482	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Cryphonectria
2483	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
2484	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia
2485	Eukaryota	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Catenariaceae	Catenaria
2486	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Fomitopsis
2487	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Hypsizygus
2488	Eukaryota	Ascomycota	Sordariomycetes	Unknown	Unknown	Didymobotryum
2489	Eukaryota	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta
2490	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Gliomastix
